"","lv","Annotation","cell_type","value","sample","patient","Groups"
"151","6","tumor cells-macrophages (M1>M2)","vasculature","0.012987012987012988","reg022","6","2"
"152","7","tumor cells-macrophages (M1>M2)","B cells","0.009174311926605505","reg022","6","2"
"153","7","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.03669724770642202","reg022","6","2"
"154","7","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.1834862385321101","reg022","6","2"
"155","7","tumor cells-macrophages (M1>M2)","CLA+ leukocytes","0.0","reg022","6","2"
"156","7","tumor cells-macrophages (M1>M2)","IDO+ stromal cells","0.0","reg022","6","2"
"157","7","tumor cells-macrophages (M1>M2)","Langerhans cells","0.027522935779816515","reg022","6","2"
"158","7","tumor cells-macrophages (M1>M2)","Tregs","0.13761467889908258","reg022","6","2"
"159","7","tumor cells-macrophages (M1>M2)","epithelium","0.009174311926605505","reg022","6","2"
"160","7","tumor cells-macrophages (M1>M2)","lymphatics","0.0","reg022","6","2"
"161","7","tumor cells-macrophages (M1>M2)","macrophages (M1=M2)","0.05504587155963303","reg022","6","2"
"162","7","tumor cells-macrophages (M1>M2)","macrophages (M1>M2)","0.22018348623853212","reg022","6","2"
"163","7","tumor cells-macrophages (M1>M2)","macrophages (M2>M1)","0.009174311926605505","reg022","6","2"
"164","7","tumor cells-macrophages (M1>M2)","mast cells","0.009174311926605505","reg022","6","2"
"165","7","tumor cells-macrophages (M1>M2)","neutrophils","0.01834862385321101","reg022","6","2"
"166","7","tumor cells-macrophages (M1>M2)","plasma cells","0.01834862385321101","reg022","6","2"
"167","7","tumor cells-macrophages (M1>M2)","stroma","0.027522935779816515","reg022","6","2"
"168","7","tumor cells-macrophages (M1>M2)","tumor cells","0.22935779816513763","reg022","6","2"
"169","7","tumor cells-macrophages (M1>M2)","tumor cells, intraepithelial","0.009174311926605505","reg022","6","2"
"170","7","tumor cells-macrophages (M1>M2)","vasculature","0.0","reg022","6","2"
"171","8","CD8+ T cells-tumor cells","B cells","0.0","reg022","6","2"
"172","8","CD8+ T cells-tumor cells","CD4+ T cells","0.06542056074766354","reg022","6","2"
"173","8","CD8+ T cells-tumor cells","CD8+ T cells","0.27102803738317754","reg022","6","2"
"174","8","CD8+ T cells-tumor cells","CLA+ leukocytes","0.009345794392523364","reg022","6","2"
"175","8","CD8+ T cells-tumor cells","IDO+ stromal cells","0.0","reg022","6","2"
"176","8","CD8+ T cells-tumor cells","Langerhans cells","0.028037383177570093","reg022","6","2"
"177","8","CD8+ T cells-tumor cells","Tregs","0.06542056074766354","reg022","6","2"
"178","8","CD8+ T cells-tumor cells","epithelium","0.0","reg022","6","2"
"179","8","CD8+ T cells-tumor cells","lymphatics","0.0","reg022","6","2"
"180","8","CD8+ T cells-tumor cells","macrophages (M1=M2)","0.028037383177570093","reg022","6","2"
"181","8","CD8+ T cells-tumor cells","macrophages (M1>M2)","0.12149532710280374","reg022","6","2"
"182","8","CD8+ T cells-tumor cells","macrophages (M2>M1)","0.0","reg022","6","2"
"183","8","CD8+ T cells-tumor cells","mast cells","0.0","reg022","6","2"
"184","8","CD8+ T cells-tumor cells","neutrophils","0.009345794392523364","reg022","6","2"
"185","8","CD8+ T cells-tumor cells","plasma cells","0.0","reg022","6","2"
"186","8","CD8+ T cells-tumor cells","stroma","0.1588785046728972","reg022","6","2"
"187","8","CD8+ T cells-tumor cells","tumor cells","0.21495327102803738","reg022","6","2"
"188","8","CD8+ T cells-tumor cells","tumor cells, intraepithelial","0.0","reg022","6","2"
"189","8","CD8+ T cells-tumor cells","vasculature","0.028037383177570093","reg022","6","2"
"190","9","stroma-tumor cells","B cells","0.0","reg022","6","2"
"191","9","stroma-tumor cells","CD4+ T cells","0.02040816326530612","reg022","6","2"
"192","9","stroma-tumor cells","CD8+ T cells","0.061224489795918366","reg022","6","2"
"193","9","stroma-tumor cells","CLA+ leukocytes","0.0","reg022","6","2"
"194","9","stroma-tumor cells","IDO+ stromal cells","0.0","reg022","6","2"
"195","9","stroma-tumor cells","Langerhans cells","0.01020408163265306","reg022","6","2"
"196","9","stroma-tumor cells","Tregs","0.01020408163265306","reg022","6","2"
"197","9","stroma-tumor cells","epithelium","0.0","reg022","6","2"
"198","9","stroma-tumor cells","lymphatics","0.01020408163265306","reg022","6","2"
"199","9","stroma-tumor cells","macrophages (M1=M2)","0.02040816326530612","reg022","6","2"
"200","9","stroma-tumor cells","macrophages (M1>M2)","0.07142857142857142","reg022","6","2"
"201","9","stroma-tumor cells","macrophages (M2>M1)","0.01020408163265306","reg022","6","2"
"202","9","stroma-tumor cells","mast cells","0.0","reg022","6","2"
"203","9","stroma-tumor cells","neutrophils","0.0","reg022","6","2"
"204","9","stroma-tumor cells","plasma cells","0.0","reg022","6","2"
"205","9","stroma-tumor cells","stroma","0.5816326530612245","reg022","6","2"
"206","9","stroma-tumor cells","tumor cells","0.10204081632653061","reg022","6","2"
"207","9","stroma-tumor cells","tumor cells, intraepithelial","0.0","reg022","6","2"
"208","9","stroma-tumor cells","vasculature","0.10204081632653061","reg022","6","2"
"0","0","macrophages (M1>M2)-tumor cells","B cells","0.005555555555555556","reg023","6","4"
"1","0","macrophages (M1>M2)-tumor cells","CD4+ T cells","0.002777777777777778","reg023","6","4"
"2","0","macrophages (M1>M2)-tumor cells","CD8+ T cells","0.027777777777777776","reg023","6","4"
"3","0","macrophages (M1>M2)-tumor cells","IDO+ stromal cells","0.0","reg023","6","4"
"4","0","macrophages (M1>M2)-tumor cells","Langerhans cells","0.027777777777777776","reg023","6","4"
"5","0","macrophages (M1>M2)-tumor cells","Tregs","0.1111111111111111","reg023","6","4"
"6","0","macrophages (M1>M2)-tumor cells","epithelium","0.03611111111111111","reg023","6","4"
"7","0","macrophages (M1>M2)-tumor cells","lymphatics","0.019444444444444445","reg023","6","4"
"8","0","macrophages (M1>M2)-tumor cells","macrophages (M1=M2)","0.025","reg023","6","4"
"9","0","macrophages (M1>M2)-tumor cells","macrophages (M1>M2)","0.2638888888888889","reg023","6","4"
"10","0","macrophages (M1>M2)-tumor cells","macrophages (M2>M1)","0.0","reg023","6","4"
"11","0","macrophages (M1>M2)-tumor cells","mast cells","0.011111111111111112","reg023","6","4"
"12","0","macrophages (M1>M2)-tumor cells","nerves","0.005555555555555556","reg023","6","4"
"13","0","macrophages (M1>M2)-tumor cells","neutrophils","0.03611111111111111","reg023","6","4"
"14","0","macrophages (M1>M2)-tumor cells","plasma cells","0.002777777777777778","reg023","6","4"
"15","0","macrophages (M1>M2)-tumor cells","stroma","0.18055555555555555","reg023","6","4"
"16","0","macrophages (M1>M2)-tumor cells","tumor cells","0.20833333333333334","reg023","6","4"
"17","0","macrophages (M1>M2)-tumor cells","tumor cells, intraepithelial","0.008333333333333333","reg023","6","4"
"18","0","macrophages (M1>M2)-tumor cells","vasculature","0.027777777777777776","reg023","6","4"
"19","1","tumor cells-macrophages (M1>M2)","B cells","0.00558659217877095","reg023","6","4"
"20","1","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.013966480446927373","reg023","6","4"
"21","1","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.10893854748603352","reg023","6","4"
"22","1","tumor cells-macrophages (M1>M2)","IDO+ stromal cells","0.0","reg023","6","4"
"23","1","tumor cells-macrophages (M1>M2)","Langerhans cells","0.0111731843575419","reg023","6","4"
"24","1","tumor cells-macrophages (M1>M2)","Tregs","0.10893854748603352","reg023","6","4"
"25","1","tumor cells-macrophages (M1>M2)","epithelium","0.002793296089385475","reg023","6","4"
"26","1","tumor cells-macrophages (M1>M2)","lymphatics","0.0","reg023","6","4"
"27","1","tumor cells-macrophages (M1>M2)","macrophages (M1=M2)","0.01675977653631285","reg023","6","4"
"28","1","tumor cells-macrophages (M1>M2)","macrophages (M1>M2)","0.18994413407821228","reg023","6","4"
"29","1","tumor cells-macrophages (M1>M2)","macrophages (M2>M1)","0.008379888268156424","reg023","6","4"
"30","1","tumor cells-macrophages (M1>M2)","mast cells","0.0","reg023","6","4"
"31","1","tumor cells-macrophages (M1>M2)","nerves","0.0","reg023","6","4"
"32","1","tumor cells-macrophages (M1>M2)","neutrophils","0.01675977653631285","reg023","6","4"
"33","1","tumor cells-macrophages (M1>M2)","plasma cells","0.008379888268156424","reg023","6","4"
"34","1","tumor cells-macrophages (M1>M2)","stroma","0.027932960893854747","reg023","6","4"
"35","1","tumor cells-macrophages (M1>M2)","tumor cells","0.4776536312849162","reg023","6","4"
"36","1","tumor cells-macrophages (M1>M2)","tumor cells, intraepithelial","0.0","reg023","6","4"
"37","1","tumor cells-macrophages (M1>M2)","vasculature","0.002793296089385475","reg023","6","4"
"38","10","tumor cells-lymphatics","B cells","0.0","reg023","6","4"
"39","10","tumor cells-lymphatics","CD4+ T cells","0.010638297872340425","reg023","6","4"
"40","10","tumor cells-lymphatics","CD8+ T cells","0.0425531914893617","reg023","6","4"
"41","10","tumor cells-lymphatics","IDO+ stromal cells","0.0","reg023","6","4"
"42","10","tumor cells-lymphatics","Langerhans cells","0.010638297872340425","reg023","6","4"
"43","10","tumor cells-lymphatics","Tregs","0.09574468085106383","reg023","6","4"
"44","10","tumor cells-lymphatics","epithelium","0.0","reg023","6","4"
"45","10","tumor cells-lymphatics","lymphatics","0.22340425531914893","reg023","6","4"
"46","10","tumor cells-lymphatics","macrophages (M1=M2)","0.0","reg023","6","4"
"47","10","tumor cells-lymphatics","macrophages (M1>M2)","0.0851063829787234","reg023","6","4"
"48","10","tumor cells-lymphatics","macrophages (M2>M1)","0.02127659574468085","reg023","6","4"
"49","10","tumor cells-lymphatics","mast cells","0.0","reg023","6","4"
"50","10","tumor cells-lymphatics","nerves","0.010638297872340425","reg023","6","4"
"51","10","tumor cells-lymphatics","neutrophils","0.031914893617021274","reg023","6","4"
"52","10","tumor cells-lymphatics","plasma cells","0.0","reg023","6","4"
"53","10","tumor cells-lymphatics","stroma","0.05319148936170213","reg023","6","4"
"54","10","tumor cells-lymphatics","tumor cells","0.39361702127659576","reg023","6","4"
"55","10","tumor cells-lymphatics","tumor cells, intraepithelial","0.010638297872340425","reg023","6","4"
"56","10","tumor cells-lymphatics","vasculature","0.010638297872340425","reg023","6","4"
"57","2","tumor cells-Tregs","B cells","0.011661807580174927","reg023","6","4"
"58","2","tumor cells-Tregs","CD4+ T cells","0.0","reg023","6","4"
"59","2","tumor cells-Tregs","CD8+ T cells","0.0728862973760933","reg023","6","4"
"60","2","tumor cells-Tregs","IDO+ stromal cells","0.0029154518950437317","reg023","6","4"
"61","2","tumor cells-Tregs","Langerhans cells","0.05830903790087463","reg023","6","4"
"62","2","tumor cells-Tregs","Tregs","0.22448979591836735","reg023","6","4"
"63","2","tumor cells-Tregs","epithelium","0.0","reg023","6","4"
"64","2","tumor cells-Tregs","lymphatics","0.0","reg023","6","4"
"65","2","tumor cells-Tregs","macrophages (M1=M2)","0.04081632653061224","reg023","6","4"
"66","2","tumor cells-Tregs","macrophages (M1>M2)","0.17784256559766765","reg023","6","4"
"67","2","tumor cells-Tregs","macrophages (M2>M1)","0.023323615160349854","reg023","6","4"
"68","2","tumor cells-Tregs","mast cells","0.0","reg023","6","4"
"69","2","tumor cells-Tregs","nerves","0.0","reg023","6","4"
"70","2","tumor cells-Tregs","neutrophils","0.0","reg023","6","4"
"71","2","tumor cells-Tregs","plasma cells","0.0029154518950437317","reg023","6","4"
"72","2","tumor cells-Tregs","stroma","0.0058309037900874635","reg023","6","4"
"73","2","tumor cells-Tregs","tumor cells","0.3760932944606414","reg023","6","4"
"74","2","tumor cells-Tregs","tumor cells, intraepithelial","0.0029154518950437317","reg023","6","4"
"75","2","tumor cells-Tregs","vasculature","0.0","reg023","6","4"
"76","3","epithelium-tumor cells","B cells","0.0","reg023","6","4"
"77","3","epithelium-tumor cells","CD4+ T cells","0.0","reg023","6","4"
"78","3","epithelium-tumor cells","CD8+ T cells","0.0064516129032258064","reg023","6","4"
"79","3","epithelium-tumor cells","IDO+ stromal cells","0.0","reg023","6","4"
"80","3","epithelium-tumor cells","Langerhans cells","0.0","reg023","6","4"
"81","3","epithelium-tumor cells","Tregs","0.03225806451612903","reg023","6","4"
"82","3","epithelium-tumor cells","epithelium","0.7064516129032258","reg023","6","4"
"83","3","epithelium-tumor cells","lymphatics","0.0","reg023","6","4"
"84","3","epithelium-tumor cells","macrophages (M1=M2)","0.0032258064516129032","reg023","6","4"
"85","3","epithelium-tumor cells","macrophages (M1>M2)","0.01935483870967742","reg023","6","4"
"86","3","epithelium-tumor cells","macrophages (M2>M1)","0.0","reg023","6","4"
"87","3","epithelium-tumor cells","mast cells","0.0","reg023","6","4"
"88","3","epithelium-tumor cells","nerves","0.0032258064516129032","reg023","6","4"
"89","3","epithelium-tumor cells","neutrophils","0.0","reg023","6","4"
"90","3","epithelium-tumor cells","plasma cells","0.0032258064516129032","reg023","6","4"
"91","3","epithelium-tumor cells","stroma","0.0","reg023","6","4"
"92","3","epithelium-tumor cells","tumor cells","0.22258064516129034","reg023","6","4"
"93","3","epithelium-tumor cells","tumor cells, intraepithelial","0.0032258064516129032","reg023","6","4"
"94","3","epithelium-tumor cells","vasculature","0.0","reg023","6","4"
"95","4","tumor cells-macrophages (M1>M2)","B cells","0.00390625","reg023","6","4"
"96","4","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.01171875","reg023","6","4"
"97","4","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.046875","reg023","6","4"
"98","4","tumor cells-macrophages (M1>M2)","IDO+ stromal cells","0.0","reg023","6","4"
"99","4","tumor cells-macrophages (M1>M2)","Langerhans cells","0.07421875","reg023","6","4"
"100","4","tumor cells-macrophages (M1>M2)","Tregs","0.1875","reg023","6","4"
"101","4","tumor cells-macrophages (M1>M2)","epithelium","0.0","reg023","6","4"
"102","4","tumor cells-macrophages (M1>M2)","lymphatics","0.0078125","reg023","6","4"
"103","4","tumor cells-macrophages (M1>M2)","macrophages (M1=M2)","0.05078125","reg023","6","4"
"104","4","tumor cells-macrophages (M1>M2)","macrophages (M1>M2)","0.2109375","reg023","6","4"
"105","4","tumor cells-macrophages (M1>M2)","macrophages (M2>M1)","0.03125","reg023","6","4"
"106","4","tumor cells-macrophages (M1>M2)","mast cells","0.0","reg023","6","4"
"107","4","tumor cells-macrophages (M1>M2)","nerves","0.0","reg023","6","4"
"108","4","tumor cells-macrophages (M1>M2)","neutrophils","0.02734375","reg023","6","4"
"109","4","tumor cells-macrophages (M1>M2)","plasma cells","0.0078125","reg023","6","4"
"110","4","tumor cells-macrophages (M1>M2)","stroma","0.05078125","reg023","6","4"
"111","4","tumor cells-macrophages (M1>M2)","tumor cells","0.2890625","reg023","6","4"
"112","4","tumor cells-macrophages (M1>M2)","tumor cells, intraepithelial","0.0","reg023","6","4"
"113","4","tumor cells-macrophages (M1>M2)","vasculature","0.0","reg023","6","4"
"114","5","tumor cells-macrophages (M1>M2)","B cells","0.04","reg023","6","4"
"115","5","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.005","reg023","6","4"
"116","5","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.12","reg023","6","4"
"117","5","tumor cells-macrophages (M1>M2)","IDO+ stromal cells","0.0","reg023","6","4"
"118","5","tumor cells-macrophages (M1>M2)","Langerhans cells","0.04","reg023","6","4"
"119","5","tumor cells-macrophages (M1>M2)","Tregs","0.08","reg023","6","4"
"120","5","tumor cells-macrophages (M1>M2)","epithelium","0.005","reg023","6","4"
"121","5","tumor cells-macrophages (M1>M2)","lymphatics","0.0","reg023","6","4"
"122","5","tumor cells-macrophages (M1>M2)","macrophages (M1=M2)","0.035","reg023","6","4"
"123","5","tumor cells-macrophages (M1>M2)","macrophages (M1>M2)","0.265","reg023","6","4"
"124","5","tumor cells-macrophages (M1>M2)","macrophages (M2>M1)","0.005","reg023","6","4"
"125","5","tumor cells-macrophages (M1>M2)","mast cells","0.005","reg023","6","4"
"126","5","tumor cells-macrophages (M1>M2)","nerves","0.0","reg023","6","4"
"127","5","tumor cells-macrophages (M1>M2)","neutrophils","0.005","reg023","6","4"
"128","5","tumor cells-macrophages (M1>M2)","plasma cells","0.02","reg023","6","4"
"129","5","tumor cells-macrophages (M1>M2)","stroma","0.015","reg023","6","4"
"130","5","tumor cells-macrophages (M1>M2)","tumor cells","0.36","reg023","6","4"
"131","5","tumor cells-macrophages (M1>M2)","tumor cells, intraepithelial","0.0","reg023","6","4"
"132","5","tumor cells-macrophages (M1>M2)","vasculature","0.0","reg023","6","4"
"133","6","macrophages (M1>M2)-tumor cells","B cells","0.0","reg023","6","4"
"134","6","macrophages (M1>M2)-tumor cells","CD4+ T cells","0.005025125628140704","reg023","6","4"
"135","6","macrophages (M1>M2)-tumor cells","CD8+ T cells","0.05025125628140704","reg023","6","4"
"136","6","macrophages (M1>M2)-tumor cells","IDO+ stromal cells","0.0","reg023","6","4"
"137","6","macrophages (M1>M2)-tumor cells","Langerhans cells","0.08040201005025126","reg023","6","4"
"138","6","macrophages (M1>M2)-tumor cells","Tregs","0.15577889447236182","reg023","6","4"
"139","6","macrophages (M1>M2)-tumor cells","epithelium","0.0","reg023","6","4"
"140","6","macrophages (M1>M2)-tumor cells","lymphatics","0.0","reg023","6","4"
